#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Balance
3733,15710087,Nicholls,705,Female,54,3,3,1,96014,1,125889
3734,15701160,Azubuike,556,Female,43,4,1,1,74855,0,125891
3735,15662908,Davidson,795,Male,38,7,2,1,127069,0,125903
3736,15740846,Wei,556,Male,40,5,1,1,95124,0,125910
3737,15687421,Highland,559,Male,67,9,1,1,175911,1,125919
3738,15590213,Ch'en,479,Male,35,4,1,1,20393,0,125921
3739,15589147,Frolov,580,Male,61,8,1,1,94678,0,125921
3740,15707505,Taylor,699,Male,31,8,2,1,147661,0,125928
3741,15752801,Bradshaw,518,Male,29,9,2,1,160303,1,125962
3742,15757912,Bradley,722,Female,37,0,1,0,160162,0,125978
3743,15679453,Hung,614,Female,39,8,1,1,128049,1,125997
3744,15796015,Wu,633,Male,42,3,1,0,11797,0,126041
3745,15583850,Davidson,672,Male,68,0,2,1,184937,0,126062
3746,15569079,Hagins,632,Male,48,6,1,1,64346,1,126066
3747,15660878,T'ien,705,Male,92,1,2,1,34437,0,126076
3748,15571261,Toscani,714,Female,35,6,2,1,53954,0,126077
3749,15629551,Cattaneo,615,Female,44,9,2,0,110718,0,126105
3750,15639303,Moore,589,Male,48,5,1,0,133961,0,126112
3751,15639265,Isaacs,714,Male,54,7,1,1,112777,0,126113
3752,15620746,Lorenzo,632,Male,42,4,1,1,100999,0,126116
3753,15703068,Nixon,716,Male,41,8,2,1,138051,0,126146
3754,15718912,Hsueh,608,Female,44,5,1,0,132425,1,126148
3755,15689152,Loggia,683,Male,38,3,1,0,15379,0,126153
3756,15784092,Henderson,732,Male,36,7,1,1,133172,0,126196
3757,15702788,Gadsdon,775,Male,40,9,1,1,70197,0,126213
3758,15619935,Vanmeter,783,Female,59,9,1,1,4424,0,126225
3759,15590094,Nwachukwu,613,Male,38,9,2,0,15860,0,126266
3760,15810167,Scott,657,Male,75,7,1,0,91674,0,126274
3761,15749951,Sacco,766,Male,27,5,1,1,177614,1,126286
3762,15721426,Milne,606,Male,65,10,3,0,7862,1,126307
3763,15701936,Bell,467,Male,28,10,1,1,32349,1,126315
3764,15799626,Donaghy,637,Male,50,4,1,0,17323,1,126346
3765,15781495,Munro,662,Female,22,2,2,1,97383,0,126363
3766,15760085,Calabresi,684,Female,48,10,1,1,198129,0,126384
3767,15728078,Yeh,609,Male,26,10,1,0,43651,0,126392
3768,15638355,Woods,658,Female,35,5,1,0,156362,1,126398
3769,15772423,Liao,739,Male,54,8,1,1,134421,1,126418
3770,15590828,Chidimma,782,Male,42,7,1,1,39830,0,126428
3771,15575679,Lori,590,Male,24,7,1,1,58781,0,126432
3772,15661629,Ricci,522,Male,34,9,1,1,174249,1,126436
3773,15582951,Crawford,696,Female,25,8,1,1,121904,0,126443
3774,15684958,Amadi,489,Male,38,2,2,1,82663,0,126444
3775,15589230,Wu,612,Female,63,2,1,0,147546,0,126473
3776,15682563,Larionova,618,Male,38,5,1,1,91972,0,126474
3777,15784687,Simmons,592,Male,36,1,1,0,179718,0,126477
3778,15737605,Morris,531,Female,45,1,2,1,164742,0,126496
3779,15814664,Scott,740,Male,33,2,1,1,136869,0,126524
3780,15781574,Ma,636,Male,76,9,1,1,39790,0,126535
3781,15719302,Brennan,765,Female,50,9,1,1,79580,1,126548
3782,15712849,Tung,632,Male,41,3,1,0,177645,1,126551
3783,15602034,Kolesnikov,697,Female,34,2,1,1,73334,0,126559
3784,15780846,Redding,787,Male,33,1,2,0,62164,0,126589
3785,15622532,Izmailova,708,Female,47,0,2,0,132730,1,126589
3786,15737104,Lawson,652,Female,47,0,2,1,38799,1,126598
3787,15659031,Mordvinova,630,Female,36,8,2,1,134408,0,126599
3788,15806922,Bergamaschi,674,Female,41,4,1,1,166695,0,126605
3789,15747649,Summerville,558,Female,36,0,2,1,172364,0,126607
3790,15611669,Nyhan,623,Male,50,7,1,0,646,1,126608
3791,15603436,Savage,594,Female,49,2,2,0,123215,0,126616
3792,15749381,Yu,790,Female,41,2,1,1,198224,0,126619
3793,15670103,Dickinson,565,Female,38,5,1,1,168304,0,126645
3794,15673074,Obidimkpa,527,Female,30,6,1,1,162268,0,126664
3795,15652808,Monaldo,774,Female,41,5,1,1,102426,0,126670
3796,15579334,Watkins,769,Female,45,5,1,1,124119,1,126675
3797,15574584,Fang,670,Male,33,8,1,1,39451,0,126680
3798,15760749,Vinogradov,509,Male,41,7,1,0,114776,0,126684
3799,15573730,Thompson,586,Male,42,6,2,1,41682,0,126704
3800,15661473,Boni,780,Male,51,4,1,1,195259,1,126725
3801,15645355,Macleod,677,Male,34,3,1,1,26106,1,126729
3802,15781586,Osonduagwuike,837,Male,38,2,1,1,79577,0,126733
3803,15804201,Jones,457,Male,42,4,1,0,126106,0,126773
3804,15808223,Lea,615,Male,41,1,1,1,55551,0,126773
3805,15611759,Simmons,850,Female,57,8,2,1,132298,0,126776
3806,15655232,Noble,437,Male,35,6,2,1,161133,0,126803
3807,15715199,Estrada,568,Male,27,5,2,0,118648,0,126816
3808,15644295,Hargreaves,731,Female,39,2,1,1,74851,0,126816
3809,15632882,Konovalova,684,Male,37,1,2,1,29996,1,126817
3810,15699523,Chu,499,Female,55,4,2,1,123270,0,126818
3811,15631305,Franklin,599,Female,28,4,2,1,60843,1,126834
3812,15648989,Moss,850,Male,37,4,1,1,197267,0,126873
3813,15629617,Cook,572,Male,23,2,1,0,67040,0,126874
3814,15784099,Clark,726,Female,38,5,1,1,128052,0,126876
3815,15614187,Pottinger,648,Female,39,3,2,0,57996,0,126936
3816,15727703,Li Fonti,773,Male,34,10,1,0,36823,0,126980
3817,15689517,Hales,635,Male,27,3,1,1,161910,0,127010
3818,15731166,Macleod,743,Female,30,1,1,1,138781,0,127023
3819,15677062,Howe,666,Female,38,6,1,1,8247,0,127043
3820,15725511,Wallace,559,Female,31,3,1,0,160942,0,127071
3821,15620735,Chiganu,667,Female,33,4,2,1,69012,0,127077
3822,15737814,Lo,622,Male,41,2,1,1,102403,1,127087
3823,15609823,Chieloka,751,Female,34,8,2,0,480,0,127095
3824,15630641,Shao,846,Female,37,6,1,1,41516,0,127104
3825,15683483,Fleming,812,Male,38,3,2,1,174823,0,127118
3826,15766746,Darwin,835,Male,35,6,1,1,28708,0,127120
3827,15587647,Browne,850,Female,66,0,1,0,118930,1,127121
3828,15769917,Onyekachi,673,Female,34,1,3,0,76703,0,127123
3829,15653572,Thornton,673,Male,43,8,1,0,6009,1,127133
3830,15804862,Toscani,505,Male,43,6,1,0,137566,0,127147
3831,15704144,Mazzanti,812,Male,33,2,2,0,105383,0,127154
3832,15639669,Forbes,746,Male,36,9,1,1,155700,0,127157
3833,15637979,Fuller,664,Female,36,2,2,1,78141,0,127161
3834,15770539,Walters,792,Male,30,1,1,1,113553,0,127188
3835,15812241,Udinese,438,Male,59,7,1,1,51566,1,127197
3836,15625501,Wall,570,Male,38,1,1,1,147168,1,127202
3837,15625761,Maclean,632,Male,41,8,4,1,93875,1,127205
3838,15573456,Cunningham,648,Male,46,9,2,1,77406,1,127209
3839,15670345,Mazzi,785,Female,33,6,1,0,191962,0,127211
3840,15657747,Zito,611,Female,43,9,2,0,17913,0,127216
3841,15638028,Ifeanyichukwu,562,Male,31,4,2,0,143317,0,127237
3842,15650488,Bromley,492,Female,48,6,1,1,92144,1,127254
3843,15629078,Matthias,850,Female,45,5,1,1,192744,1,127259
3844,15641575,Anenechukwu,577,Male,37,2,1,1,56185,0,127261
3845,15729970,Ugochukwu,684,Male,29,8,1,0,79495,0,127270
3846,15595883,Nkemdirim,540,Male,39,4,1,1,16150,0,127278
3847,15670753,Uvarova,614,Male,35,2,1,1,31302,0,127284
3848,15707602,Macleod,539,Female,47,2,2,1,166929,1,127286
3849,15666032,Mancini,568,Male,28,1,1,0,45612,0,127289
3850,15697042,Genovesi,738,Male,35,8,1,1,16082,0,127291
3851,15658169,Cook,778,Female,47,6,2,1,124695,0,127299
3852,15604804,Lu,516,Female,33,7,1,1,120037,0,127306
3853,15568032,Moore,757,Male,31,1,3,1,163170,0,127320
3854,15571571,Ting,680,Female,31,3,3,1,176434,0,127331
3855,15675256,Ts'ui,555,Male,33,5,1,0,121789,0,127343
3856,15726631,Hilton,758,Female,39,6,1,0,56577,0,127358
3857,15572728,Ross,704,Male,36,8,1,1,151335,0,127397
3858,15579223,Niu,573,Male,30,8,1,1,192951,0,127407
3859,15753229,Genovese,802,Male,29,9,1,1,134459,0,127415
3860,15602647,Cunningham,729,Male,39,6,1,1,184977,1,127416
3861,15691906,Esposito,664,Female,49,5,2,1,108877,1,127422
3862,15742229,Mackay,583,Male,59,7,1,0,67553,0,127450
3863,15771270,North,635,Female,27,8,1,1,152916,1,127472
3864,15704168,Ting,535,Male,38,8,1,0,60776,1,127475
3865,15809654,Hsia,707,Female,46,7,2,1,146012,0,127477
3866,15651063,Ifeatu,524,Female,37,9,2,1,179635,0,127481
3867,15632256,Schroeder,541,Male,29,7,1,0,86174,0,127505
3868,15705899,Craig,597,Male,35,0,1,1,155356,0,127511
3869,15794874,Quinones,696,Male,41,9,1,0,191417,0,127524
3870,15605425,Chia,545,Female,44,2,1,1,108399,0,127536
3871,15808526,Cartwright,783,Female,58,3,1,1,96590,1,127539
3872,15689526,Shih,542,Female,35,9,2,1,469,1,127543
3873,15609735,Campbell,533,Male,51,6,2,0,79559,1,127546
3874,15739123,Mellor,737,Male,50,4,2,1,4225,0,127553
3875,15698839,Okwudilichukwu,460,Male,46,4,2,1,126953,0,127560
3876,15626322,Lees,699,Female,29,9,2,1,164757,0,127571
3877,15796764,Bruno,684,Female,56,3,3,1,80593,1,127586
3878,15689044,Humphries,539,Male,37,2,1,1,98646,0,127610
3879,15682273,Burns,683,Female,38,5,1,1,123846,0,127617
3880,15706071,Hunt,528,Male,39,0,1,0,22198,1,127632
3881,15608166,Fallaci,761,Male,36,9,1,1,81063,0,127638
3882,15621546,Yuriev,620,Female,33,9,1,1,192718,0,127638
3883,15649150,Buddicom,531,Female,53,5,1,1,141501,1,127642
3884,15615245,Shao,660,Male,19,5,1,1,40369,0,127650
3885,15651052,McMasters,399,Male,46,2,1,1,139995,1,127655
3886,15800287,Micco,706,Female,46,2,2,1,150157,1,127660
3887,15611365,Fanucci,730,Female,32,9,1,0,60906,0,127662
3888,15707918,Bentley,741,Female,36,0,2,1,74260,0,127675
3889,15767908,Nicholson,567,Male,38,6,2,0,45423,0,127679
3890,15585282,Trevisano,755,Male,62,1,2,0,142378,0,127706
3891,15649033,Echezonachukwu,603,Female,55,7,2,1,139469,1,127723
3892,15596405,Udinese,546,Male,25,7,2,1,105280,0,127728
3893,15573045,Earl,547,Male,62,10,2,1,85153,0,127739
3894,15636407,Beatham,793,Female,34,5,1,1,143357,0,127758
3895,15597896,Ozoemena,365,Male,30,0,1,1,81538,1,127760
3896,15773260,Tsou,590,Female,32,0,1,1,100718,0,127763
3897,15640280,Cameron,850,Male,39,4,2,0,151739,0,127771
3898,15570912,Ogbonnaya,728,Female,32,9,2,1,152643,0,127772
3899,15603851,Galkin,704,Male,32,7,4,0,184465,1,127785
3900,15709861,He,766,Male,30,4,2,1,28879,0,127786
3901,15758939,Bray,540,Male,35,7,1,0,84239,0,127802
3902,15601351,Moroney,735,Male,43,9,1,1,73070,0,127807
3903,15580493,Chin,469,Male,33,1,1,1,163477,0,127819
3904,15779497,Ts'ai,603,Male,43,5,1,1,19483,0,127824
3905,15722535,Ireland,457,Female,33,7,1,0,60013,0,127838
3906,15612524,Hunt,643,Male,41,2,1,1,172363,0,127842
3907,15621409,Endrizzi,496,Male,32,4,1,1,66469,0,127846
3908,15649101,Reeves,601,Male,40,10,1,0,173246,0,127848
3909,15689412,Christie,604,Female,32,7,1,1,15799,0,127849
3910,15669342,Ferri,731,Male,35,2,2,1,139084,0,127863
3911,15596060,Skinner,498,Male,29,8,1,1,46678,0,127864
3912,15630053,Tsao,656,Male,45,5,1,1,87108,0,127864
3913,15743040,Kuznetsova,724,Male,41,2,2,0,199645,0,127893
3914,15660541,Olisanugo,694,Male,34,5,1,1,101738,0,127900
3915,15781903,Odinakachukwu,581,Male,41,2,2,1,44206,0,127914
3916,15806081,Fleming,608,Female,48,2,2,1,32203,0,127924
3917,15591036,Genovesi,577,Female,43,3,1,0,125141,1,127940
3918,15632816,Williams,521,Female,49,2,1,1,182765,0,127949
3919,15792726,Sung,470,Female,25,8,2,1,183259,0,127974
3920,15750803,Jess,693,Female,30,6,1,1,50457,0,127992
3921,15732266,Field,553,Male,53,5,1,1,165379,1,127998
3922,15649536,Wong,741,Male,38,4,1,1,58440,0,128016
3923,15761132,Capon,682,Male,46,7,1,1,62615,0,128030
3924,15625941,Gray,682,Female,50,10,1,1,102260,0,128039
3925,15770576,Hammond,555,Male,50,7,2,1,62375,0,128061
3926,15645136,O'Donnell,744,Male,30,1,1,1,121525,0,128065
3927,15807008,McGregor,614,Female,35,6,1,0,69454,1,128100
3928,15585823,Wilson,627,Male,31,8,1,1,96131,0,128132
3929,15597909,Johnstone,652,Male,33,7,1,1,158438,0,128136
3930,15574830,Townsley,633,Male,58,2,2,1,147635,1,128137
3931,15753332,Loftus,401,Male,48,8,1,1,175754,1,128140
3932,15659100,Lane,605,Male,33,9,1,0,147823,0,128153
3933,15592846,Fiorentini,639,Male,35,10,2,1,59093,0,128174
3934,15602030,Ramirez,717,Male,28,4,1,1,54272,0,128207
3935,15693259,Wallace,676,Male,30,1,1,1,55400,0,128207
3936,15665159,Brooks,727,Male,61,0,2,1,188729,1,128214
3937,15730433,Nakayama,580,Female,38,1,1,1,125954,1,128218
3938,15689953,Toscani,697,Male,43,10,1,0,188487,0,128226
3939,15567557,Chien,573,Male,27,2,1,1,11631,0,128243
3940,15616451,Genovese,697,Female,47,6,1,1,168053,0,128253
3941,15639882,She,528,Male,30,2,2,1,50771,0,128263
3942,15814675,Chien,642,Female,39,8,1,1,61793,1,128264
3943,15692599,Chiemela,687,Male,34,5,1,1,191093,0,128271
3944,15755405,Hudson,710,Male,43,9,1,1,32997,1,128284
3945,15749519,Lin,822,Male,38,6,3,1,9150,1,128290
3946,15724321,Baresi,516,Female,47,9,1,0,149614,1,128299
3947,15759140,Long,682,Female,64,10,1,0,66041,0,128307
3948,15804002,Kovalev,691,Female,33,1,1,1,113581,0,128307
3949,15682773,Hayward,781,Female,38,3,2,1,63219,0,128346
3950,15808674,Ejikemeifeuwa,616,Female,45,6,3,1,144001,1,128353
3951,15777046,Parry,580,Female,39,9,1,1,86045,0,128363
3952,15591711,Sleeman,739,Male,38,0,1,1,12796,0,128366
3953,15763093,Nucci,540,Female,35,7,2,1,198256,0,128370
3954,15603741,MacDonnell,719,Male,40,4,1,1,176091,0,128389
3955,15671293,Marcus,779,Female,37,2,1,1,6589,1,128390
3956,15665963,Cattaneo,681,Male,30,2,1,1,180593,0,128393
3957,15663421,Esposito,527,Male,28,6,2,1,79920,0,128396
3958,15728012,Everett,678,Female,40,3,1,1,168658,0,128398
3959,15674671,Conway,551,Male,76,2,2,1,181719,0,128411
3960,15770041,Manna,728,Female,43,8,1,0,139024,0,128413
3961,15711287,Ahmed,661,Female,35,5,1,1,142626,0,128415
3962,15613880,Higinbotham,591,Male,58,5,1,0,137255,0,128469
3963,15702095,Clarke,585,Female,56,1,1,1,186477,1,128473
3964,15628298,Johnstone,500,Female,47,8,1,1,179227,0,128486
3965,15673578,Page,611,Female,40,7,2,1,10109,0,128487
3966,15724154,Manna,625,Female,49,4,1,1,126813,1,128505
3967,15763063,Price,685,Female,25,10,1,1,121562,0,128510
3968,15664639,McGregor,645,Male,19,9,1,0,175969,0,128515
3969,15624993,Chiang,753,Female,36,7,1,1,44568,1,128519
3970,15695197,Tochukwu,553,Female,25,7,2,1,20682,0,128524
3971,15681007,Yen,850,Female,35,2,4,1,75479,1,128548
3972,15778915,Harris,737,Female,32,7,2,0,189403,0,128551
3973,15568953,Alexeieva,477,Male,27,1,1,1,133173,0,128555
3974,15814923,Sullivan,606,Male,38,7,1,1,193879,0,128579
3975,15644400,Anderson,709,Male,44,9,1,1,117031,0,128602
3976,15662100,Hsu,850,Female,44,5,1,0,171096,0,128605
3977,15610711,Eluemuno,678,Female,40,8,1,0,167673,0,128644
3978,15769548,Hyde,668,Female,37,7,1,1,92150,0,128646
3979,15628992,Esposito,850,Male,32,2,2,0,54416,0,128648
3980,15624611,Marsden,497,Male,37,8,2,1,163642,0,128650
3981,15800515,Singh,516,Male,35,5,1,1,127558,0,128654
3982,15669994,Greece,556,Female,31,1,2,1,125083,0,128664
3983,15739578,Chiazagomekpere,850,Male,49,6,1,1,65769,1,128664
3984,15632051,Douglas,550,Female,42,10,1,1,63093,1,128707
3985,15669281,Ch'iu,711,Male,38,3,1,0,114793,0,128719
3986,15637414,Gell,618,Female,24,7,1,0,37148,0,128736
3987,15766172,Tsao,541,Male,34,3,1,1,134851,0,128744
3988,15795519,Vasiliev,716,Female,18,3,1,0,197322,0,128744
3989,15617991,Andrews,555,Male,29,4,1,1,47455,0,128744
3990,15612494,Panicucci,359,Female,44,6,1,1,146956,1,128748
3991,15763256,Sheppard,661,Female,64,8,2,1,189398,1,128752
3992,15658258,Trejo,693,Male,43,6,1,1,36343,0,128760
3993,15814237,Watkins,627,Male,30,3,2,1,40199,0,128771
3994,15658980,Matthews,711,Male,26,9,1,1,19262,0,128794
3995,15662098,Palmer,650,Male,41,3,3,0,113678,1,128809
3996,15610727,Ch'in,605,Male,36,7,1,1,190589,0,128829
3997,15623489,Tu,543,Female,67,0,1,1,134612,0,128844
3998,15658409,Mao,686,Male,41,5,3,1,106939,1,128877
3999,15651983,Fang,591,Female,56,9,1,1,196242,1,128882
4000,15798844,Chijindum,678,Male,54,7,1,0,191746,1,128915
4001,15718153,Kao,759,Female,74,6,1,1,48245,0,128918
4002,15772421,Tretiakov,645,Female,31,1,1,1,2850,0,128928
4003,15811594,Gordon,660,Female,28,3,1,1,198070,0,128930
4004,15642579,Chang,731,Female,37,1,1,1,180713,0,128932
4005,15665784,She,637,Male,27,9,1,1,46787,0,128940
4006,15674149,Esomchi,599,Male,36,3,2,1,40318,0,128960
4007,15811690,Bayley,793,Male,54,2,1,0,18633,1,128966
4008,15612966,Milani,545,Female,60,7,1,0,176924,1,128981
4009,15685300,Meng,603,Male,35,6,2,1,130484,0,128994
4010,15727868,Onuora,711,Female,38,2,2,1,14375,1,129022
4011,15594928,Pagnotto,798,Female,38,4,1,1,157148,0,129055
4012,15575243,Gorbunova,764,Female,39,1,2,1,187905,0,129069
4013,15628034,Wilder,629,Female,37,6,1,1,23971,0,129101
4014,15652693,Greco,573,Female,26,4,1,0,149815,1,129109
4015,15727499,Boyle,666,Female,36,3,2,0,139435,0,129119
4016,15745307,Ch'iu,477,Female,48,2,1,0,26476,0,129121
4017,15681887,Eskridge,758,Male,33,0,2,1,26606,0,129143
4018,15705777,Real,710,Male,49,10,1,1,193267,0,129165
4019,15574324,Genovese,568,Female,29,2,2,0,104618,0,129177
4020,15677395,Nwabugwu,633,Female,39,9,2,0,170999,0,129189
4021,15624936,Yen,631,Male,35,8,1,1,79146,0,129205
4022,15775203,Chia,824,Male,45,3,1,0,60152,0,129209
4023,15699772,Barclay,428,Female,40,3,2,1,72876,1,129248
4024,15707291,Percy,477,Male,48,8,2,1,157937,0,129250
4025,15593128,Vinogradoff,608,Female,56,10,2,1,142492,1,129255
4026,15750407,Hunt,768,Female,43,2,2,0,19150,0,129264
4027,15787161,Pisani,591,Male,46,4,1,1,163504,0,129269
4028,15574122,Tien,817,Male,34,5,1,0,165563,0,129278
4029,15677796,Becher,766,Male,47,9,1,1,169935,1,129290
4030,15651533,Brown,570,Female,50,5,1,1,177805,1,129294
4031,15648067,Onwuamaeze,583,Male,39,1,2,1,73108,0,129299
4032,15609928,Johnston,850,Male,43,5,2,0,19245,0,129305
4033,15690678,Brooks,530,Female,33,4,1,1,172930,0,129307
4034,15602479,Fleming,609,Male,37,5,1,1,26794,0,129313
4035,15773869,Onwudiwe,797,Male,59,4,1,1,93625,0,129321
4036,15593510,Capon,638,Female,33,5,1,1,56585,1,129336
4037,15783615,Ramos,630,Male,50,3,4,1,47775,1,129371
4038,15590011,Hughes,749,Male,38,9,1,1,13549,0,129378
4039,15566378,Tillman,515,Male,48,5,1,0,147956,1,129388
4040,15774727,Monaldo,757,Female,34,1,2,0,44965,0,129398
4041,15579808,Kramer,754,Female,39,8,1,1,87685,0,129402
4042,15788683,Kang,588,Female,34,10,1,1,153727,0,129418
4043,15684769,Whitson,542,Male,67,10,1,0,21344,0,129431
4044,15682472,Culbreth,828,Male,34,8,2,0,38132,0,129433
4045,15675791,Williams,610,Male,36,4,2,1,102638,0,129440
4046,15650313,Okonkwo,632,Male,65,6,1,1,85179,0,129472
4047,15640905,Vasin,579,Female,35,1,2,0,8591,1,129490
4048,15747795,Pai,593,Female,38,4,1,1,154071,0,129499
4049,15745844,Kerr,642,Female,40,6,2,0,86099,1,129502
4050,15783752,Lindsay,752,Male,29,4,1,1,102930,0,129515
4051,15639252,Shao,603,Male,30,6,2,1,19283,0,129549
4052,15762216,Barrera,686,Female,41,4,2,1,187600,0,129554
4053,15619857,Crawford,605,Female,64,2,1,1,13602,0,129556
4054,15611171,Fowler,740,Male,33,1,1,1,123300,0,129575
4055,15736228,Chambers,645,Female,40,3,1,1,103233,0,129597
4056,15571002,Yusupov,706,Female,44,4,1,0,69865,0,129606
4057,15651022,Yost,480,Male,44,10,1,1,5473,1,129609
4058,15780716,Colombo,686,Male,39,3,2,1,103221,0,129626
4059,15578761,Cunningham,459,Female,42,6,2,1,177683,1,129634
4060,15615430,Adams,678,Male,55,4,1,1,184125,1,129647
4061,15624343,Napolitani,650,Female,50,7,1,0,42028,0,129668
4062,15582149,Ts'ui,850,Female,34,3,2,1,88744,0,129668
4063,15793042,Sung,629,Male,39,2,2,1,82774,0,129669
4064,15797194,T'ao,570,Male,39,10,2,1,80552,0,129675
4065,15731669,Szabados,554,Male,39,2,1,1,173197,0,129710
4066,15738954,Pisano,551,Male,35,7,2,0,86937,0,129717
4067,15640442,Standish,717,Male,31,4,1,0,41177,0,129723
4068,15681924,Ekwueme,747,Male,38,2,1,1,89290,0,129729
4069,15679283,Parkhill,694,Female,33,4,2,1,178124,0,129732
4070,15720671,Ibezimako,704,Male,42,8,2,1,179566,0,129735
4071,15688644,Holloway,603,Male,31,1,1,1,109145,0,129744
4072,15761241,Hsieh,578,Female,36,8,1,1,143684,0,129745
4073,15584091,Pitts,742,Female,36,2,2,0,47272,1,129749
4074,15600724,Scott,567,Male,29,5,1,1,109258,0,129751
4075,15645544,Nekrasov,642,Female,30,5,1,1,583,0,129754
4076,15686611,Moss,495,Male,30,10,1,0,172750,0,129756
4077,15775082,Stewart,749,Male,42,1,2,0,143539,0,129777
4078,15667934,Moretti,512,Male,36,0,1,1,53021,0,129804
4079,15789557,Howell-Price,817,Female,27,7,1,1,59259,0,129811
4080,15692750,McGregor,629,Female,45,7,3,1,9218,1,129818
4081,15753092,He,791,Male,35,5,1,1,181918,1,129829
4082,15617934,Septimus,579,Male,36,9,1,1,60906,0,129830
4083,15711309,Sumrall,574,Male,33,3,1,1,193131,0,129835
4084,15665221,Nwebube,630,Male,26,7,2,0,197001,0,129838
4085,15638494,Salinas,625,Female,39,10,1,1,96445,0,129845
4086,15624703,Okonkwo,550,Male,35,9,2,1,197325,0,129848
4087,15694510,Ifeanyichukwu,725,Male,45,1,1,0,24219,0,129855
4088,15589572,Otutodilichukwu,785,Female,61,4,2,1,170215,1,129856
4089,15582335,Brown,556,Female,40,9,1,0,17993,0,129860
4090,15700540,Barrera,557,Female,38,2,1,0,102076,0,129894
4091,15795963,Fiorentini,687,Male,34,7,1,0,28698,0,129895
4092,15726403,Glenny,660,Male,41,1,1,1,26026,1,129901
4093,15703778,Hughes,728,Male,33,8,1,0,36084,0,129908
4094,15593834,Genovese,691,Male,36,7,1,0,75665,1,129935
4095,15752463,Samuel,826,Female,29,4,1,0,190201,0,129938
4096,15672894,McCawley,625,Female,36,8,2,0,198915,0,129944
4097,15678882,Hay,540,Male,37,3,1,0,19374,0,129965
4098,15607301,Romano,651,Female,63,8,1,1,11831,0,129969
4099,15811290,Komarova,680,Male,44,0,2,1,33391,0,129975
4100,15566790,McIntyre,598,Male,28,8,2,0,46041,0,129992
4101,15705448,Gilbert,647,Male,52,7,1,1,190806,1,130013
4102,15689602,Findlay,698,Male,38,2,1,1,41595,0,130015
4103,15768600,Harris,805,Male,50,9,1,1,62990,1,130023
4104,15775905,Moore,612,Female,47,6,1,1,45750,1,130025
4105,15811486,Tang,634,Female,29,8,2,0,69850,0,130036
